,id,keywords,cast,genres,imdb_id,original_language,revenue,release_date,spoken_languages,title,vote_average,vote_count,overview,poster_path,popularity,Director,combined_keywords,genres_set_str,movie_index
1557,28307,historicalfigure writer,FredericForrest PeterBoyle MariluHenner RoyKinnear ElishaCookJr. LydiaLei R.G.Armstrong RichardBradford MichaelChow DavidPatrickKelly SylviaSidney JackNance ElmerKline RoyalDano SamuelFuller FoxHarris,"['Drama', 'Thriller', 'Mystery']",tt0085640,en,0.0,1982,"[{'iso_639_1': 'en', 'name': 'English'}]",Hammett,6.3,18.0,"""This is an entirely imaginary story about the writer Dashiell Hammett, who... in the words of one of his most gifted contemporaries... helped get murder out of the vicar's rose garden and back to the people who are really good at it.  The detective story has not been the same since.""  So begins Hammett, the atmospheric and exciting tale of a young mystery writer who really lives the hard-boiled life he writes about -- and learns to dig beneath the surface of his characters to reveal their deeper, darker motivations.",/zPD3rnM2bCJ4B705BN8X2tRcxPe.jpg,2.849203,['Wim Wenders'],historicalfigure writer 1982 entirely imaginary story writer dashiell hammett word one gifted contemporary helped get murder vicar rose garden back people really good detective story since begin hammett atmospheric exciting tale young mystery writer really life life writes learns dig beneath surface character reveal deeper darker motivation Wim Wenders FredericForrest PeterBoyle MariluHenner RoyKinnear ElishaCookJr. LydiaLei R.G.Armstrong RichardBradford MichaelChow DavidPatrickKelly SylviaSidney JackNance ElmerKline RoyalDano SamuelFuller FoxHarris,Drama Mystery Thriller,1557
1558,415132,,OlaRapace MichaLescot RuthVegaFernandez ThierryHancisse HélèneFillières ÉvaLallier Louis-DodeLencquesaing ElinaSolomon YvonMartin PierrePerrier EmilieGavois-Kahn JoPrestia,"['Drama', 'Thriller', 'Science Fiction']",tt4216902,fr,0.0,2016,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Ares,6.5,41.0,"In a near future, the world order has changed. With its 10 millions of unemployed citizens, France has now become a poor country. Its people wavers between rebellion and resignation and find an outlet in the shape of TV broadcast ultra brutal fights in which the players are legally doped and unscrupulous.",/7OcTHZC7KYnHzaBreHmX4YMdFcC.jpg,8.873257,['Jean-Patrick Benes'], 2016 near future world order changed 10 million unemployed citizen france become poor country people waver rebellion resignation find outlet shape tv broadcast ultra brutal fight player legally doped unscrupulous Jean-Patrick Benes OlaRapace MichaLescot RuthVegaFernandez ThierryHancisse HélèneFillières ÉvaLallier Louis-DodeLencquesaing ElinaSolomon YvonMartin PierrePerrier EmilieGavois-Kahn JoPrestia,Science Fiction Drama Thriller,1558
1559,56068,,Totò PeppinoDeFilippo GiacomoFuria LuigiPavese GabrieleTinti YokaBerretty LuigiPavese AnnetteCiarli LauroGazzolo SalvoLibassi MarioMeniconi GuidoMartufi MemmoCarotenuto GildoBocci NandoBruno AndreaDePino MariangelaGiordano GinetteLeclerc,['Comedy'],tt0048981,it,0.0,1956,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",The Band of Honest Men,8.0,29.0,,/puvBqV0vLkovO5clUWB7RMqqdQQ.jpg,1.916468,['Camillo Mastrocinque'], 1956  Camillo Mastrocinque Totò PeppinoDeFilippo GiacomoFuria LuigiPavese GabrieleTinti YokaBerretty LuigiPavese AnnetteCiarli LauroGazzolo SalvoLibassi MarioMeniconi GuidoMartufi MemmoCarotenuto GildoBocci NandoBruno AndreaDePino MariangelaGiordano GinetteLeclerc,Comedy,1559
1560,13510,beach wifehusbandrelationship lake camping rottweiler sadism forest revenge survival fear violence couple gangviolence teenagekiller,KellyReilly MichaelFassbender TaraEllis JackO'Connell FinnAtkins JumaynHunter ThomasTurgoose JamesBurrows LorraineBruce TomGill ShaunDooley JamesGandhi BronsonWebb LorraineStanley RachelGleeves AlexPalmer,"['Horror', 'Thriller']",tt1020530,en,3983997.0,2008,"[{'iso_639_1': 'en', 'name': 'English'}]",Eden Lake,6.7,415.0,"Eden Lake is a relentlessly tense and immaculately paced horror-thriller about modern youth gone wild. When a young couple goes to a remote wooded lake for a romantic getaway, their quiet weekend is shattered by an aggressive group of local kids. Rowdiness quickly turns to rage as the teens terrorize the couple in unimaginable ways, and a weekend outing becomes a bloody battle for survival.",/lvNbbYrN5tNuCjyHP7uKgZD5ZFL.jpg,12.515435,['James Watkins'],beach wifehusbandrelationship lake camping rottweiler sadism forest revenge survival fear violence couple gangviolence teenagekiller 2008 eden lake relentlessly tense immaculately paced modern youth gone wild young couple go remote wooded lake romantic getaway quiet weekend shattered aggressive group local kid rowdiness quickly turn rage teen terrorize couple unimaginable way weekend outing becomes bloody battle survival James Watkins KellyReilly MichaelFassbender TaraEllis JackO'Connell FinnAtkins JumaynHunter ThomasTurgoose JamesBurrows LorraineBruce TomGill ShaunDooley JamesGandhi BronsonWebb LorraineStanley RachelGleeves AlexPalmer,Horror Thriller,1560
1561,11223,coma boston blackmarket suspense,GenevièveBujold MichaelDouglas ElizabethAshley RichardWidmark RipTorn LoisChiles HariRhodes GaryBarton FrankDowning AlanHaufrect LanceLeGault MichaelMacRae BettyMcGuire TomSelleck JoannaKerns EdHarris RichardDoyle BennyRubin CharlesSiebert MartinSpeer NicholasWorth,"['Thriller', 'Mystery', 'Drama']",tt0077355,en,0.0,1978,"[{'iso_639_1': 'en', 'name': 'English'}]",Coma,6.4,88.0,A young woman doctor discovers something sinister going on in her hospital. Relatively healthy patients are having 'complications' during simple operations and ending up in comas. The patients are then shipped off to an institute that looks after them. The young doctor suspects there is more to this than meets the eye.,/wXhYCwf7yhnvlJxhl8nIcSWb4Aw.jpg,5.617866,['Michael Crichton'],coma boston blackmarket suspense 1978 young woman doctor discovers something sinister going hospital relatively healthy patient simple operation ending coma patient shipped institute look young doctor suspect meet eye Michael Crichton GenevièveBujold MichaelDouglas ElizabethAshley RichardWidmark RipTorn LoisChiles HariRhodes GaryBarton FrankDowning AlanHaufrect LanceLeGault MichaelMacRae BettyMcGuire TomSelleck JoannaKerns EdHarris RichardDoyle BennyRubin CharlesSiebert MartinSpeer NicholasWorth,Drama Mystery Thriller,1561
1562,292631,politicalnegotiations friendship basquecountry parody eta misunderstanding terrorism basedontrueevents,RamónBarea JoseanBengoetxea CarlosAreces MelinaMatthews JonsPappila SantiUgalde GorkaAguinagalde MaríaCruickshank NagoreAranburu AlejandroTejería ÓscarLadoire RaúlArévalo SecundelaRosa JulieDacquin NataliePinot QuentinValois,['Comedy'],tt3626760,es,0.0,2014,"[{'iso_639_1': 'es', 'name': 'Español'}]",Negociador,6.6,7.0,"Manu Aranguren is a Basque politician who acts as a mediator for the Spanish government in its negotiations with ETA. Far from being a solemn, calculated occasion, unexpected occurrences, slip-ups or misunderstandings soon kick in to influence the dialogue. And the personal relationship between negotiators will be key in solving the conflict.",/A0YH7TPSRgba3DqxCzGcVIRFCaw.jpg,0.57353,['Borja Cobeaga'],politicalnegotiations friendship basquecountry parody eta misunderstanding terrorism basedontrueevents 2014 manu aranguren basque politician act mediator spanish government negotiation eta far solemn calculated occasion unexpected occurrence misunderstanding soon kick influence dialogue personal relationship negotiator key solving conflict Borja Cobeaga RamónBarea JoseanBengoetxea CarlosAreces MelinaMatthews JonsPappila SantiUgalde GorkaAguinagalde MaríaCruickshank NagoreAranburu AlejandroTejería ÓscarLadoire RaúlArévalo SecundelaRosa JulieDacquin NataliePinot QuentinValois,Comedy,1562
1563,50341,,HanEun-jung AhnSung-Ki HeoJun-ho JungJae-young JungSuk-won InGyo-jin,"['Action', 'Adventure', 'Drama', 'Foreign', 'History']",tt1185594,en,0.0,2008,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",The Divine Weapon,6.5,12.0,"During the reign of King Sejong, Joseon Dynasty was the embodiment of the perfect state. To the Ming China, the aspiring imperial power, Joseon presented an obstacle to territorial expansion. The Ming China demanded submission and interfered with internal affairs of Joseon. All the while keeping Joseon in check with the constant threat of the northern barbarians. Disgusted by the Chinese interference, King Sejong secretly develops the 'Phantom Arrowslinger,' a weapon he intends to use to take back Joseon's land and supremacy - but When Chinese spies discover the plan, the Chinese emperor attempts to disrupt the development with force, setting off a chain reaction of violence.",/w5QHVc1TpvPTueAV1FRRwB6OmpQ.jpg,0.54013,['Kim Yoo-jin'], 2008 reign king sejong joseon dynasty embodiment perfect state ming china aspiring imperial power joseon presented obstacle territorial expansion ming china demanded submission interfered internal affair joseon keeping joseon check constant threat northern barbarian disgusted chinese interference king sejong secretly develops arrowslinger weapon intends use take back joseon land supremacy chinese spy discover plan chinese emperor attempt disrupt development force setting chain reaction violence Kim Yoo-jin HanEun-jung AhnSung-Ki HeoJun-ho JungJae-young JungSuk-won InGyo-jin,Drama Action History Adventure Foreign,1563
1564,25562,tvshow soapopera televisionbroadcast,SallyField KevinKline RobertDowneyJr. CathyMoriarty TeriHatcher PaulJohansson ElisabethShue WhoopiGoldberg ArneNannestad TimChoate KathyNajimy CarrieFisher CostasMandylor,"['Comedy', 'Drama', 'Romance']",tt0102951,en,36489888.0,1991,"[{'iso_639_1': 'en', 'name': 'English'}]",Soapdish,6.0,61.0,"Celeste Talbert is the star of the long-running soap opera ""The Sun Also Sets."" With the show's ratings down, Celeste's ruthlessly ambitious co-star, Montana Moorehead, and the show's arrogant producer, David Seton Barnes, plot to aggravate her into leaving the show by bringing back her old flame, Jeffrey Anderson, and hiring her beautiful young niece, Lori Craven.",/5UCDRFr9a7h17WhdH7uf9WW7ZKK.jpg,9.904821,['Michael Hoffman'],tvshow soapopera televisionbroadcast 1991 celeste talbert star soap opera sun also set show rating celeste ruthlessly ambitious montana moorehead show arrogant producer david seton barnes plot aggravate leaving show bringing back old flame jeffrey anderson hiring beautiful young niece lori craven Michael Hoffman SallyField KevinKline RobertDowneyJr. CathyMoriarty TeriHatcher PaulJohansson ElisabethShue WhoopiGoldberg ArneNannestad TimChoate KathyNajimy CarrieFisher CostasMandylor,Drama Comedy Romance,1564
1565,71381,,AgniyaDitkovskite AlekseyChadov ArturSmolyaninov KonstantinKryukov TatyanaLyutaeva FyodorBondarchuk IrinaSkobtseva IgorVernik TigranKeosayan ArtyomMikhalkov МихаилПореченков,"['Comedy', 'Romance']",tt0913446,ru,0.0,2006,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",The Heat,3.2,6.0,"Four good folks from schools got reunion in a summer café on the bank of River Moskva, and they had an unthinkable trouble to deal with check, though one of them is so rich. One by one, a friend left the table to find solution and everyone of them met with different stories. The rich one got caught, ended up in jail for a night with the help from other folks. Friendship never ends...",/jKETdCp5dUCeDcIctsOte8rJkDA.jpg,0.653279,['Rezo Gigineishvili'], 2006 four good folk school got reunion summer café bank river moskva unthinkable trouble deal check though one rich one one friend left table find solution everyone met different story rich one got caught ended jail night help folk friendship never end Rezo Gigineishvili AgniyaDitkovskite AlekseyChadov ArturSmolyaninov KonstantinKryukov TatyanaLyutaeva FyodorBondarchuk IrinaSkobtseva IgorVernik TigranKeosayan ArtyomMikhalkov МихаилПореченков,Comedy Romance,1565
1566,68297,japan radiation atomicbomb worldwarii hiroshima history radioactive seppuku death reenactment burnvictim mushroomcloud,JohnHurt ShuntaroHida RobertAustin GeorgeAnton,"['Documentary', 'Drama']",tt0475296,en,0.0,2005,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Hiroshima,6.2,13.0,"The documentary recounts the world's first nuclear attack and examines the alarming repercussions. Covering a three-week period from the Trinity test to the atomic bombing of Hiroshima, the program chronicles America's political gamble and the planning for the momentous event. Archival film, dramatizations, and special effects feature what occurred aboard the Enola Gay (the aircraft that dropped the bomb) and inside the exploding bomb.",/iwEmdWw3ZGmeTP8Umkp4xABwvTw.jpg,1.127808,['Paul Wilmshurst'],japan radiation atomicbomb worldwarii hiroshima history radioactive seppuku death reenactment burnvictim mushroomcloud 2005 documentary recount world first nuclear attack examines alarming repercussion covering period trinity test atomic bombing hiroshima program chronicle america political gamble planning momentous event archival film dramatization special effect feature occurred aboard enola gay aircraft dropped bomb inside exploding bomb Paul Wilmshurst JohnHurt ShuntaroHida RobertAustin GeorgeAnton,Drama Documentary,1566
1567,122544,,FelissaRose JohnPhilbin MoniqueParent JonathanTiersten DustinStevens,['Horror'],tt1571247,en,0.0,2012,"[{'iso_639_1': 'en', 'name': 'English'}]",The Perfect House,5.2,6.0,Three unique horror stories connected by a bookend story tells of the horrifying past a young couples potential dream house has endured.,/sO1mJJbCZBZF4sNu3NwYvghXWZM.jpg,0.773253,"['Kris Hulbert', 'Randy Kent']", 2012 three unique horror story connected bookend story tell horrifying past young couple potential dream house endured Kris Hulbert Randy Kent FelissaRose JohnPhilbin MoniqueParent JonathanTiersten DustinStevens,Horror,1567
1568,21641,england leedsunited sport brighton soccer cup derbycounty management soccerteam,MichaelSheen TimothySpall ColmMeaney JimBroadbent MauriceRoeves StephenGraham HenryGoodman MarkBazeley GilesAlderson MartinCompston DavidRoper JimmyReddington PeterMcDonald OliverStokes RyanDay RalphIneson ElizabethCarling BrianMcCardie SydneyWade JoeDempsie MarkCameron ColinHarris LiamThomas TerenceHarvey PaulBown GillianWaugh,['Drama'],tt1226271,en,0.0,2009,"[{'iso_639_1': 'en', 'name': 'English'}]",The Damned United,7.2,156.0,"Taking over Leeds United, Brian Clough's abrasive approach and his clear dislike of the players' dirty style of play make it certain there is going to be friction. Glimpses of his earlier career help explain both his hostility to previous manager Don Revie and how much he is missing right-hand man Peter Taylor",/h9xozWgif2RpKbJ7T6M0VSrAguV.jpg,11.545627,['Tom Hooper'],england leedsunited sport brighton soccer cup derbycounty management soccerteam 2009 taking leeds united brian clough abrasive approach clear dislike player dirty style play make certain going friction glimpse earlier career help explain hostility previous manager revie much missing man peter taylor Tom Hooper MichaelSheen TimothySpall ColmMeaney JimBroadbent MauriceRoeves StephenGraham HenryGoodman MarkBazeley GilesAlderson MartinCompston DavidRoper JimmyReddington PeterMcDonald OliverStokes RyanDay RalphIneson ElizabethCarling BrianMcCardie SydneyWade JoeDempsie MarkCameron ColinHarris LiamThomas TerenceHarvey PaulBown GillianWaugh,Drama,1568
1569,48885,scalping violence wig gruesome wigs,ElizabethDavis GretchenWells ChrisMartell RodneyBedell RaySager RonnieCass KarlStoeber DianneWilhite AndreaBarr MarcelleBichette BarbaraKerwin HerschellGordonLewis,"['Comedy', 'Horror']",tt0061733,en,0.0,1967,"[{'iso_639_1': 'en', 'name': 'English'}]",The Gruesome Twosome,5.3,8.0,"A demented, elderly woman has her mentally retarded son kill and scalp various young women to use their hair for her wig shop. A persistent coed tries to link various killings on a local Florida college campus to them.",/eHzJBkfEV4fUVxAfspt1jOxBIc.jpg,0.370349,['Herschell Gordon Lewis'],scalping violence wig gruesome wigs 1967 demented elderly woman mentally retarded son kill scalp various young woman use hair wig shop persistent coed try link various killing local florida college campus Herschell Gordon Lewis ElizabethDavis GretchenWells ChrisMartell RodneyBedell RaySager RonnieCass KarlStoeber DianneWilhite AndreaBarr MarcelleBichette BarbaraKerwin HerschellGordonLewis,Horror Comedy,1569
1570,102629,smalltown outlaw gunfight violence cowboy neo-western neo-noir,ScottAdkins YvetteYates ChristianSlater IsraelIslas ErandoGonzález SofíaSisniega ValentinGanev BasharRahal ZaharyBaharov BlaireNoonan PetarBachvarov MimozaBazova MichailElenov GeorgeKarlukovski VladoMihailov VelislavPavlov KrasimirRankov MariiRosen EdwardJoeScargill,"['Adventure', 'Drama', 'Action', 'Thriller']",tt1990216,en,0.0,2012,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",El Gringo,5.1,44.0,"A man crossing into Mexico with a satchel of $2,000,000 – and a bloody past – suddenly finds himself under attack in the sleepy town of El Fronteras.",/Air30M1LBeqGqyEk6GOFzy4sOQa.jpg,3.9752,['Eduardo Rodríguez'],smalltown outlaw gunfight violence cowboy neo-western neo-noir 2012 man crossing mexico satchel bloody past suddenly find attack sleepy town el fronteras Eduardo Rodríguez ScottAdkins YvetteYates ChristianSlater IsraelIslas ErandoGonzález SofíaSisniega ValentinGanev BasharRahal ZaharyBaharov BlaireNoonan PetarBachvarov MimozaBazova MichailElenov GeorgeKarlukovski VladoMihailov VelislavPavlov KrasimirRankov MariiRosen EdwardJoeScargill,Adventure Action Drama Thriller,1570
1571,11458,drugaddiction press releasefromprison women'sprison party exzess independentfilm drug intrigue,AlPacino KimBasinger RyanO'Neal TéaLeoni JonathanWalker RichardSchiff BillNunn RobertKlein MarkWebber PeterGerety RegisPhilbin JoyPhilbin CynthiaSantana IvanMartin PatKiernan MichaelGraves,"['Drama', 'Thriller']",tt0274711,en,0.0,2002,"[{'iso_639_1': 'en', 'name': 'English'}]",People I Know,5.5,48.0,A New York press agent must scramble when his major client becomes embroiled in a huge scandal.,/gZnKq4g0sDCVk7smVZqMwznRpFj.jpg,5.757895,['Daniel Algrant'],drugaddiction press releasefromprison women'sprison party exzess independentfilm drug intrigue 2002 new york press agent must scramble major client becomes embroiled huge scandal Daniel Algrant AlPacino KimBasinger RyanO'Neal TéaLeoni JonathanWalker RichardSchiff BillNunn RobertKlein MarkWebber PeterGerety RegisPhilbin JoyPhilbin CynthiaSantana IvanMartin PatKiernan MichaelGraves,Drama Thriller,1571
1572,70422,,SilvanaVenturelli FrankWolff ErikaRemberg PaoloTurco Karl-OttoAlberty,"['Drama', 'Romance']",tt0065981,en,0.0,1970,"[{'iso_639_1': 'en', 'name': 'English'}]",The Lickerish Quartet,5.0,11.0,"A jaded, wealthy couple watch a blue movie in their castle home along with her adult son. The son is testy, so they go into town and watch a circus-like thrill ride. The daredevil woman in the show looks exactly like one of the women in the movie, so the man invites her to join them for a nightcap. Tensions among the family seem to rise. She stays overnight, and during her 24 hours in the castle, each of its three residents involves her in a fantasy. She, in turn, keeps asking, ""Who has the gun?"" Will there be violence before it's over?",/amp1u9muF4FwssQeVzwMTkX3Caq.jpg,0.704667,['Radley Metzger'], 1970 jaded wealthy couple watch blue movie castle home along adult son son testy go town watch thrill ride daredevil woman show look exactly like one woman movie man invite join nightcap tension among family seem rise stay overnight 24 hour castle three resident involves fantasy turn keep asking gun violence Radley Metzger SilvanaVenturelli FrankWolff ErikaRemberg PaoloTurco Karl-OttoAlberty,Drama Romance,1572
1573,12232,toy wretch sultan flyingcarpet bagdad orient,ConradVeidt Sabu JuneDuprez RexIngram JohnJustin MilesMalleson MortonSelten MaryMorris HayPetrie AdelaideHall RoyEmerton AllanJeayes FrederickBurtwell JosephCozier RobertGreig HenryHallett MikiHood GlynisJohns AlexanderLaine CleoLaine SylviaLaine LesliePhillips SpoliMills NormanPierce JohnSalew MarkStone FrankTickle BenWilliams OttoWallen,"['Action', 'Adventure', 'Family', 'Fantasy']",tt0033152,en,0.0,1940,"[{'iso_639_1': 'en', 'name': 'English'}]",The Thief of Bagdad,7.5,49.0,"When Prince Ahmad (John Justin) is blinded and cast out of Bagdad by the nefarious Jaffar (Conrad Veidt), he joins forces with the scrappy thief Abu (the incomparable Sabu, in his definitive role) to win back his royal place, as well as the heart of a beautiful princess (June Duprez).",/5YkPgVJIMxQ7DeXqkjokAQ203Bx.jpg,3.428166,"['Alexander Korda', 'William Cameron Menzies', 'Zoltan Korda', 'Michael Powell', 'Ludwig Berger', 'Tim Whelan']",toy wretch sultan flyingcarpet bagdad orient 1940 prince ahmad john justin blinded cast bagdad nefarious jaffar conrad veidt join force scrappy thief abu incomparable sabu definitive role win back royal place well heart beautiful princess june duprez Alexander Korda William Cameron Menzies Zoltan Korda Michael Powell Ludwig Berger Tim Whelan ConradVeidt Sabu JuneDuprez RexIngram JohnJustin MilesMalleson MortonSelten MaryMorris HayPetrie AdelaideHall RoyEmerton AllanJeayes FrederickBurtwell JosephCozier RobertGreig HenryHallett MikiHood GlynisJohns AlexanderLaine CleoLaine SylviaLaine LesliePhillips SpoliMills NormanPierce JohnSalew MarkStone FrankTickle BenWilliams OttoWallen,Adventure Fantasy Action Family,1573
1574,402298,londonengland basedonnovel holocaust courtcase historian biography basedontruestory newyorker 21stcentury referencetoheinrichhimmler,RachelWeisz TomWilkinson TimothySpall AndrewScott JackLowden CarenPistorius AlexJennings MarkGatiss AndreaDeck SallyMessham JohnSessions NikkiAmuka-Bird HarrietWalter PipCarter WillAttenborough JackieClune MaximilianBefort SeanPower DanielCerqueira LaurelLefkow ElliotLevey HelenBradbury JacobKrichefski AbigailCruttenden HiltonMcRae LacheleCarl PaulHunter AmandaLawrence EdwardFranklin ZiggyHeath TomClarkeHill AmberBatty ToddBoyce SaraPowell NicholasTennant JeremyPaxman,"['Drama', 'History']",tt4645330,en,4073489.0,2016,"[{'iso_639_1': 'en', 'name': 'English'}]",Denial,6.5,161.0,"Acclaimed writer and historian Deborah E. Lipstadt must battle for historical truth to prove the Holocaust actually occurred when David Irving, a renowned denier, sues her for libel.",/wyWZZEvual4sIsk6caQ8osMurXc.jpg,10.754997,['Mick Jackson'],londonengland basedonnovel holocaust courtcase historian biography basedontruestory newyorker 21stcentury referencetoheinrichhimmler 2016 acclaimed writer historian deborah lipstadt must battle historical truth prove holocaust actually occurred david irving renowned denier sue libel Mick Jackson RachelWeisz TomWilkinson TimothySpall AndrewScott JackLowden CarenPistorius AlexJennings MarkGatiss AndreaDeck SallyMessham JohnSessions NikkiAmuka-Bird HarrietWalter PipCarter WillAttenborough JackieClune MaximilianBefort SeanPower DanielCerqueira LaurelLefkow ElliotLevey HelenBradbury JacobKrichefski AbigailCruttenden HiltonMcRae LacheleCarl PaulHunter AmandaLawrence EdwardFranklin ZiggyHeath TomClarkeHill AmberBatty ToddBoyce SaraPowell NicholasTennant JeremyPaxman,History Drama,1574
1575,15542,assassin bathhouse beautifulwoman murder mafia money gangster violence killer hoodlum crimelord henchmen,TomBerenger MichaelBiehn StanaKatic PaulSloan WilliamForsythe DianeVenora KellyHu AmandaBrooks JamesRusso TomSizemore DominiqueSwain TonyLip D.B.Sweeney DavidProval RobertR.Shafer MichelleLombardo ChristopherAllenNelson JesseCorti EfrainFigueroa BarPaly WarrenOstergard GaryPrivate ColleenPorch AvrielleCorti JesseDavidCorti MioDzakula CaseyPieretti MichelleLee SusanHan GarretSato KaletiWilliams LorenaBernal FernandoVargas JoeOrdaz BenBray EricaFranco KarenMcDougal Bonnie-JillLaflin MarkDeAlessandro JacquelineLord KatrinaLaw NoelleKenney JarrodBunch TimonKyleDurrett AdrienneJanic NoelleMichiels NicoleSpruill FridaFarrell AlinaAndrei GabrielleTuite BrieGabrielle,"['Action', 'Crime', 'Drama', 'Thriller']",tt1027747,en,0.0,2008,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Stiletto,4.4,17.0,"The seemingly random killings of an assassin puzzle her former lover, a wealthy Greek crime boss whose organization is jeopardized by his love for her, and the detective following her rising body count",/tjwznbqClq0B6h8URmkHFkBqRdp.jpg,2.986836,['Nick Vallelonga'],assassin bathhouse beautifulwoman murder mafia money gangster violence killer hoodlum crimelord henchmen 2008 seemingly random killing assassin puzzle former lover wealthy greek crime bos whose organization jeopardized love detective following rising body count Nick Vallelonga TomBerenger MichaelBiehn StanaKatic PaulSloan WilliamForsythe DianeVenora KellyHu AmandaBrooks JamesRusso TomSizemore DominiqueSwain TonyLip D.B.Sweeney DavidProval RobertR.Shafer MichelleLombardo ChristopherAllenNelson JesseCorti EfrainFigueroa BarPaly WarrenOstergard GaryPrivate ColleenPorch AvrielleCorti JesseDavidCorti MioDzakula CaseyPieretti MichelleLee SusanHan GarretSato KaletiWilliams LorenaBernal FernandoVargas JoeOrdaz BenBray EricaFranco KarenMcDougal Bonnie-JillLaflin MarkDeAlessandro JacquelineLord KatrinaLaw NoelleKenney JarrodBunch TimonKyleDurrett AdrienneJanic NoelleMichiels NicoleSpruill FridaFarrell AlinaAndrei GabrielleTuite BrieGabrielle,Action Drama Crime Thriller,1575
1576,329263,school,ElyasM’Barek KarolineHerfurth MaxvonderGroeben JellaHaase GizemEmre JohannesNussbaum ZsáZsáInciBürkle KatjaRiemann JanaPallaske VolkerBruch AlwaraHöfels UschiGlas AramArami FaridBang BerndStegemann LucasReiber MichaelMaertens RunaGreiner EmmaVoltmer LuisevonFinckh NiklasNißl MaximilianWaldmann AratchapornSataed K.M.Lo EnissaAmani SaichiaWongwirot SasapinSiriwanji,['Comedy'],tt3702996,de,83027924.0,2015,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Fuck You Goethe 2,6.6,286.0,"Mr. Müller is not satisfied with his new work at the Goethe-Gesamtschule. The early getting up and correcting exams annoy him. Director Gerster wants to improve the image of the Goethe-Gesamtschule because she wants to be a symbol of the new company. To achieve this, she wants to take away the partnership from the Schillergymnasium with a Thai school. So, Mr. Müller, Mrs. Schnabelstedt and the 10b must go on a school trip to Thailand.",/4jI6sIScJXMNyXxxloSfGqXckRj.jpg,9.221178,['Bora Dağtekin'],school 2015 müller satisfied new work early getting correcting exam annoy director gerster want improve image want symbol new company achieve want take away partnership schillergymnasium thai school müller schnabelstedt 10b must go school trip thailand Bora Dağtekin ElyasM’Barek KarolineHerfurth MaxvonderGroeben JellaHaase GizemEmre JohannesNussbaum ZsáZsáInciBürkle KatjaRiemann JanaPallaske VolkerBruch AlwaraHöfels UschiGlas AramArami FaridBang BerndStegemann LucasReiber MichaelMaertens RunaGreiner EmmaVoltmer LuisevonFinckh NiklasNißl MaximilianWaldmann AratchapornSataed K.M.Lo EnissaAmani SaichiaWongwirot SasapinSiriwanji,Comedy,1576
1577,3293,biography applecomputer billgates stevejobs microsoft,NoahWyle JoeySlotnick J.G.Hertzler AnthonyMichaelHall WaynePére SheilaShaw GemaZamprogna JohnDiMaggio JoshHopkins GailardSartain AllanKolman MarcusGiamatti MelissaMcBride JeffreyNordling MarcWorden AllanRoyal,"['Documentary', 'Drama']",tt0168122,en,0.0,1999,"[{'iso_639_1': 'en', 'name': 'English'}]",Pirates of Silicon Valley,6.8,178.0,"This film is the semi-humorous documentary about the men who made the world of technology what it is today, their struggles during college, the founding of their companies, and the ingenious actions they took to build up the global corporate empires of Apple Computer Inc. and Microsoft Corporation.",/62NXimypwBEiu9IS2Z6R5OI5Ncu.jpg,8.172132,['Martyn Burke'],biography applecomputer billgates stevejobs microsoft 1999 film documentary men made world technology today struggle college founding company ingenious action took build global corporate empire apple computer microsoft corporation Martyn Burke NoahWyle JoeySlotnick J.G.Hertzler AnthonyMichaelHall WaynePére SheilaShaw GemaZamprogna JohnDiMaggio JoshHopkins GailardSartain AllanKolman MarcusGiamatti MelissaMcBride JeffreyNordling MarcWorden AllanRoyal,Drama Documentary,1577
1578,45608,basedonnovel artist hongkong,WilliamHolden SylviaSyms MichaelWilding NancyKwan JacquelineChan LaurenceNaismith,"['Drama', 'Romance']",tt0054483,en,0.0,1960,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}]",The World of Suzie Wong,6.5,7.0,Story of the love between a struggling American artist and a beautiful Chinese prostitute in Hong Kong.,/A3YOx2brOBufNKR3sshLx8ZidjO.jpg,1.549436,['Richard Quine'],basedonnovel artist hongkong 1960 story love struggling american artist beautiful chinese prostitute hong kong Richard Quine WilliamHolden SylviaSyms MichaelWilding NancyKwan JacquelineChan LaurenceNaismith,Drama Romance,1578
